Time,Power
2022-12-06 02:11:40.583534567,160608
2022-12-06 02:11:40.685315685,157060
2022-12-06 02:11:40.787089856,153590
2022-12-06 02:11:40.888882205,150115
2022-12-06 02:11:40.991440957,139826
2022-12-06 02:11:41.094733575,143598
2022-12-06 02:11:41.197028520,155116
2022-12-06 02:11:41.299545283,165471
2022-12-06 02:11:41.401877173,167854
2022-12-06 02:11:41.503619533,160557
2022-12-06 02:11:41.605429578,155298
2022-12-06 02:11:41.707182866,150146
2022-12-06 02:11:41.808986937,146134
2022-12-06 02:11:41.911743583,137299
2022-12-06 02:11:42.014441313,150964
2022-12-06 02:11:42.117214370,156292
2022-12-06 02:11:42.219919315,165372
2022-12-06 02:11:42.322581764,166027
2022-12-06 02:11:42.425307146,158201
2022-12-06 02:11:42.527980039,154766
2022-12-06 02:11:42.630587567,153182
2022-12-06 02:11:42.732906858,150591
2022-12-06 02:11:42.835554407,143009
2022-12-06 02:11:42.938119987,151645
2022-12-06 02:11:43.040780836,157232
2022-12-06 02:11:43.143505078,167355
2022-12-06 02:11:43.246228917,165243
2022-12-06 02:11:43.348942007,160551
2022-12-06 02:11:43.451649023,159405
2022-12-06 02:11:43.554385047,153001
2022-12-06 02:11:43.656798487,148108
2022-12-06 02:11:43.759213818,138832
2022-12-06 02:11:43.861679276,149729
2022-12-06 02:11:43.964099763,156881
2022-12-06 02:11:44.066561667,165064
2022-12-06 02:11:44.168380927,164655
2022-12-06 02:11:44.270099953,160788
2022-12-06 02:11:44.371830831,159499
2022-12-06 02:11:44.473638791,149794
2022-12-06 02:11:44.575988880,143483
2022-12-06 02:11:44.678369577,139737
2022-12-06 02:11:44.780757039,152495
2022-12-06 02:11:44.886969040,167355
2022-12-06 02:11:44.993616287,163782
2022-12-06 02:11:45.096304110,158293
2022-12-06 02:11:45.199027947,156766
2022-12-06 02:11:45.301793292,151180
2022-12-06 02:11:45.403611145,135112
2022-12-06 02:11:45.506301808,143893
2022-12-06 02:11:45.609032276,155764
2022-12-06 02:11:45.711838760,162133
2022-12-06 02:11:45.814537969,163149
2022-12-06 02:11:45.917232251,161427
2022-12-06 02:11:46.019881579,159319
2022-12-06 02:11:46.122450244,159499
2022-12-06 02:11:46.225031812,155240
2022-12-06 02:11:46.327591719,140579
2022-12-06 02:11:46.430184550,145070
2022-12-06 02:11:46.532768259,152821
2022-12-06 02:11:46.637288483,160665
2022-12-06 02:11:46.739953409,164681
2022-12-06 02:11:46.842618726,164599
2022-12-06 02:11:46.945396911,160788
2022-12-06 02:11:47.048031940,156292
2022-12-06 02:11:47.150292123,150379
2022-12-06 02:11:47.252745734,140463
2022-12-06 02:11:47.355146497,146811
2022-12-06 02:11:47.457625759,156881
2022-12-06 02:11:47.560057718,165609
2022-12-06 02:11:47.662290924,168317
2022-12-06 02:11:47.764081267,158821
2022-12-06 02:11:47.865796642,156529
2022-12-06 02:11:47.967535013,153827
2022-12-06 02:11:48.069915461,149231
2022-12-06 02:11:48.172333398,139601
2022-12-06 02:11:48.274725331,151320
2022-12-06 02:11:48.377041805,156494
2022-12-06 02:11:48.479321613,165640
2022-12-06 02:11:48.581057951,166124
2022-12-06 02:11:48.682826777,161995
2022-12-06 02:11:48.784600671,157297
2022-12-06 02:11:48.886382600,152945
2022-12-06 02:11:48.989077818,148195
2022-12-06 02:11:49.091811546,139364
2022-12-06 02:11:49.200062957,153468
2022-12-06 02:11:49.306630373,161921
2022-12-06 02:11:49.409101884,159228
2022-12-06 02:11:49.510900406,158495
2022-12-06 02:11:49.612644346,160611
2022-12-06 02:11:49.714373005,155558
2022-12-06 02:11:49.816119931,151473
2022-12-06 02:11:49.918403061,142469
2022-12-06 02:11:50.020721201,151351
2022-12-06 02:11:50.123005009,158024
2022-12-06 02:11:50.225324616,166181
2022-12-06 02:11:50.327709198,165186
2022-12-06 02:11:50.429492018,161645
2022-12-06 02:11:50.531271227,159119
2022-12-06 02:11:50.633086498,152356
2022-12-06 02:11:50.734844327,138999
2022-12-06 02:11:50.837525008,141938
2022-12-06 02:11:50.940275761,155233
2022-12-06 02:11:51.042918895,159522
2022-12-06 02:11:51.145848372,167355
2022-12-06 02:11:51.248570763,162894
2022-12-06 02:11:51.351255596,160788
2022-12-06 02:11:51.453957219,156416
2022-12-06 02:11:51.556667107,150354
2022-12-06 02:11:51.659273449,136825
2022-12-06 02:11:51.762048918,146781
2022-12-06 02:11:51.864741357,156292
2022-12-06 02:11:51.967342530,159633
2022-12-06 02:11:52.069954850,166376
2022-12-06 02:11:52.172878165,164599
2022-12-06 02:11:52.275532801,161082
2022-12-06 02:11:52.378153547,155533
2022-12-06 02:11:52.482327546,152412
2022-12-06 02:11:52.584959733,137415
2022-12-06 02:11:52.687594142,143059
2022-12-06 02:11:52.790312662,153999
2022-12-06 02:11:52.892972856,165414
2022-12-06 02:11:52.995793534,165243
2022-12-06 02:11:53.097650990,157996
2022-12-06 02:11:53.199445421,156437
2022-12-06 02:11:53.301231143,156766
2022-12-06 02:11:53.402914366,152471
2022-12-06 02:11:53.505239409,140847
2022-12-06 02:11:53.611829203,156586
2022-12-06 02:11:53.718276828,165934
2022-12-06 02:11:53.820592654,168903
2022-12-06 02:11:53.922333889,159144
2022-12-06 02:11:54.024138738,156057
2022-12-06 02:11:54.125877386,154416
2022-12-06 02:11:54.227770701,150146
2022-12-06 02:11:54.329474454,137221
2022-12-06 02:11:54.431884294,152879
2022-12-06 02:11:54.534362588,157762
2022-12-06 02:11:54.636785909,166000
2022-12-06 02:11:54.739269904,165243
2022-12-06 02:11:54.841073619,159964
2022-12-06 02:11:54.942811175,157649
2022-12-06 02:11:55.044536900,154946
2022-12-06 02:11:55.146267653,152119
2022-12-06 02:11:55.248606426,143090
2022-12-06 02:11:55.350978405,151939
2022-12-06 02:11:55.453410228,157175
2022-12-06 02:11:55.555806242,165023
2022-12-06 02:11:55.658464149,164853
2022-12-06 02:11:55.760252748,161376
2022-12-06 02:11:55.862005366,160441
2022-12-06 02:11:55.963785304,150678
2022-12-06 02:11:56.066196883,144450
2022-12-06 02:11:56.168736640,141026
2022-12-06 02:11:56.271144302,152290
2022-12-06 02:11:56.373594996,157587
2022-12-06 02:11:56.476036788,167061
2022-12-06 02:11:56.577787685,162600
2022-12-06 02:11:56.679576579,157380
2022-12-06 02:11:56.781248862,156349
2022-12-06 02:11:56.882893205,151974
2022-12-06 02:11:56.985207756,138220
2022-12-06 02:11:57.087501299,143303
2022-12-06 02:11:57.189829297,155116
2022-12-06 02:11:57.292279514,161190
2022-12-06 02:11:57.394591934,164681
2022-12-06 02:11:57.496419284,162600
2022-12-06 02:11:57.598145967,157086
2022-12-06 02:11:57.699951579,156678
2022-12-06 02:11:57.801819516,152062
2022-12-06 02:11:57.904212343,137425
2022-12-06 02:11:58.006609582,147232
2022-12-06 02:11:58.109059660,155818
2022-12-06 02:11:58.211517554,160865
2022-12-06 02:11:58.314167925,164940
2022-12-06 02:11:58.415959257,163622
2022-12-06 02:11:58.517724939,161082
2022-12-06 02:11:58.619424248,156384
2022-12-06 02:11:58.721129817,152119
2022-12-06 02:11:58.827232425,145282
2022-12-06 02:11:58.929666268,155705
2022-12-06 02:11:59.033927688,163971
2022-12-06 02:11:59.136274786,165733
2022-12-06 02:11:59.238019458,158989
2022-12-06 02:11:59.339811263,156968
2022-12-06 02:11:59.441543078,153532
2022-12-06 02:11:59.543280198,149765
2022-12-06 02:11:59.645661618,141026
2022-12-06 02:11:59.748038509,152821
2022-12-06 02:11:59.850673043,157762
2022-12-06 02:11:59.953399268,166520
2022-12-06 02:12:00.055904475,164069
2022-12-06 02:12:00.157693883,161082
2022-12-06 02:12:00.259465782,155853
2022-12-06 02:12:00.361219701,152413
2022-12-06 02:12:00.462947542,151530
2022-12-06 02:12:00.565301599,141504
2022-12-06 02:12:00.667691867,151351
2022-12-06 02:12:00.770068328,156260
2022-12-06 02:12:00.872415263,165708
2022-12-06 02:12:00.974790996,165506
2022-12-06 02:12:01.076613405,161963
2022-12-06 02:12:01.178396984,160380
2022-12-06 02:12:01.280195456,150704
2022-12-06 02:12:01.381886721,145839
2022-12-06 02:12:01.484318035,141880
2022-12-06 02:12:01.586704676,150524
2022-12-06 02:12:01.689183814,158024
2022-12-06 02:12:01.791583827,165105
2022-12-06 02:12:01.893417602,164266
2022-12-06 02:12:01.995155834,158757
2022-12-06 02:12:02.096909827,160963
2022-12-06 02:12:02.198557351,153680
2022-12-06 02:12:02.300282071,142125
2022-12-06 02:12:02.402605027,142714
2022-12-06 02:12:02.504997027,154529
2022-12-06 02:12:02.607413397,159490
2022-12-06 02:12:02.709817667,167199
2022-12-06 02:12:02.811618623,163131
2022-12-06 02:12:02.913446288,157557
2022-12-06 02:12:03.015200667,155998
2022-12-06 02:12:03.117158177,151385
2022-12-06 02:12:03.219552612,137384
2022-12-06 02:12:03.321904231,145256
2022-12-06 02:12:03.424341798,155116
2022-12-06 02:12:03.526770731,159196
2022-12-06 02:12:03.629214673,165562
2022-12-06 02:12:03.730975311,161840
2022-12-06 02:12:03.832789394,159082
2022-12-06 02:12:03.934533773,157323
2022-12-06 02:12:04.042601126,139400
2022-12-06 02:12:04.145036101,145901
2022-12-06 02:12:04.247383712,155582
2022-12-06 02:12:04.349706497,165023
2022-12-06 02:12:04.452014759,163736
2022-12-06 02:12:04.553741635,161019
2022-12-06 02:12:04.655463515,158088
2022-12-06 02:12:04.757229945,153532
2022-12-06 02:12:04.858991195,148406
2022-12-06 02:12:04.961404688,139579
2022-12-06 02:12:05.063799715,149700
2022-12-06 02:12:05.166194546,153941
2022-12-06 02:12:05.268585293,163587
2022-12-06 02:12:05.371082345,166907
2022-12-06 02:12:05.472948222,156849
2022-12-06 02:12:05.574744823,154701
2022-12-06 02:12:05.676494945,153093
2022-12-06 02:12:05.778170873,149413
2022-12-06 02:12:05.882873460,141535
2022-12-06 02:12:05.985178373,151997
2022-12-06 02:12:06.087476373,157143
2022-12-06 02:12:06.189753811,166465
2022-12-06 02:12:06.292027507,166350
2022-12-06 02:12:06.393766020,161139
2022-12-06 02:12:06.495493324,158969
2022-12-06 02:12:06.597346074,153884
2022-12-06 02:12:06.699081914,148379
2022-12-06 02:12:06.801494885,141749
2022-12-06 02:12:06.903934914,151907
2022-12-06 02:12:07.006374072,157730
2022-12-06 02:12:07.108842508,166962
2022-12-06 02:12:07.210685319,164362
2022-12-06 02:12:07.312461030,158845
2022-12-06 02:12:07.414171063,161849
2022-12-06 02:12:07.515886329,152650
2022-12-06 02:12:07.618234882,143598
2022-12-06 02:12:07.725028310,143246
2022-12-06 02:12:07.827739191,151351
2022-12-06 02:12:07.930391105,158024
2022-12-06 02:12:08.032993698,165985
2022-12-06 02:12:08.135726388,164624
2022-12-06 02:12:08.238426563,161082
2022-12-06 02:12:08.341204618,156710
2022-12-06 02:12:08.443597616,150943
2022-12-06 02:12:08.546385439,137663
2022-12-06 02:12:08.649053163,144667
2022-12-06 02:12:08.756110895,159490
2022-12-06 02:12:08.862677573,166082
2022-12-06 02:12:08.964512986,161427
2022-12-06 02:12:09.066280500,157026
2022-12-06 02:12:09.167994086,153705
2022-12-06 02:12:09.269666817,149733
2022-12-06 02:12:09.372277152,137042
2022-12-06 02:12:09.474891890,146544
2022-12-06 02:12:09.577542608,156906
2022-12-06 02:12:09.680101173,165120
2022-12-06 02:12:09.782657442,165887
2022-12-06 02:12:09.885309140,161726
2022-12-06 02:12:09.987975826,157943
2022-12-06 02:12:10.090694762,154121
2022-12-06 02:12:10.193393421,149262
2022-12-06 02:12:10.296268894,138725
2022-12-06 02:12:10.399248386,149112
2022-12-06 02:12:10.501966368,153614
2022-12-06 02:12:10.604678198,165609
2022-12-06 02:12:10.707333574,167143
2022-12-06 02:12:10.810109268,157614
2022-12-06 02:12:10.912504705,154881
2022-12-06 02:12:11.014227854,153532
2022-12-06 02:12:11.115929446,149794
2022-12-06 02:12:11.217673355,141616
2022-12-06 02:12:11.319397711,151464
2022-12-06 02:12:11.421159501,156938
2022-12-06 02:12:11.522896995,166531
2022-12-06 02:12:11.624630701,165830
2022-12-06 02:12:11.726353021,161281
2022-12-06 02:12:11.828131826,159205
2022-12-06 02:12:11.929839475,153532
2022-12-06 02:12:12.031585236,149556
2022-12-06 02:12:12.133333718,143090
2022-12-06 02:12:12.235156560,154587
2022-12-06 02:12:12.336929222,157762
2022-12-06 02:12:12.438676264,166473
2022-12-06 02:12:12.540471982,165774
2022-12-06 02:12:12.642266411,157175
2022-12-06 02:12:12.744086468,161025
2022-12-06 02:12:12.845845806,150943
2022-12-06 02:12:12.947547369,143810
2022-12-06 02:12:13.049269215,143944
2022-12-06 02:12:13.151003249,152821
2022-12-06 02:12:13.252795902,157762
2022-12-06 02:12:13.354437580,165651
2022-12-06 02:12:13.456139626,164306
2022-12-06 02:12:13.557894289,161669
2022-12-06 02:12:13.659642940,156710
2022-12-06 02:12:13.761386207,150678
2022-12-06 02:12:13.863150592,136825
2022-12-06 02:12:13.964973420,144475
2022-12-06 02:12:14.071832379,158902
2022-12-06 02:12:14.177934277,165202
2022-12-06 02:12:14.279718991,162250
2022-12-06 02:12:14.381503705,156529
2022-12-06 02:12:14.483247766,154766
2022-12-06 02:12:14.585000839,150089
2022-12-06 02:12:14.686701259,139078
2022-12-06 02:12:14.788420558,145123
2022-12-06 02:12:14.890128160,155470
2022-12-06 02:12:14.991851307,165414
2022-12-06 02:12:15.093545302,164712
2022-12-06 02:12:15.195285952,161963
2022-12-06 02:12:15.297033474,158236
2022-12-06 02:12:15.398744438,153770
2022-12-06 02:12:15.500544400,150115
2022-12-06 02:12:15.602252708,140436
2022-12-06 02:12:15.704072274,153173
2022-12-06 02:12:15.805824651,157469
2022-12-06 02:12:15.907551418,165177
2022-12-06 02:12:16.009313496,166473
2022-12-06 02:12:16.111066166,161171
2022-12-06 02:12:16.212873506,155061
2022-12-06 02:12:16.314637117,153295
2022-12-06 02:12:16.416446751,149152
2022-12-06 02:12:16.518183786,141321
2022-12-06 02:12:16.619886081,148702
2022-12-06 02:12:16.721548550,154350
2022-12-06 02:12:16.823178179,164542
2022-12-06 02:12:16.924872557,165015
2022-12-06 02:12:17.026580969,160295
2022-12-06 02:12:17.128378213,159298
2022-12-06 02:12:17.230212908,152501
2022-12-06 02:12:17.331981619,147549
2022-12-06 02:12:17.433868961,143090
2022-12-06 02:12:17.535593318,152321
2022-12-06 02:12:17.637333613,164476
2022-12-06 02:12:17.739084533,165015
2022-12-06 02:12:17.840882400,158319
2022-12-06 02:12:17.942647209,158793
2022-12-06 02:12:18.045837659,154121
2022-12-06 02:12:18.148235865,118573
2022-12-06 02:12:18.250576681,92338
2022-12-06 02:12:18.352922037,81988
2022-12-06 02:12:18.455255552,78250
2022-12-06 02:12:18.557580376,76548
2022-12-06 02:12:18.659949108,75725
2022-12-06 02:12:18.762345840,90614
2022-12-06 02:12:18.864719635,127960
2022-12-06 02:12:18.967116175,148838
2022-12-06 02:12:19.069559832,141128
2022-12-06 02:12:19.171999399,150697
2022-12-06 02:12:19.274406325,157903
2022-12-06 02:12:19.376894138,155576
2022-12-06 02:12:19.478755674,153288
2022-12-06 02:12:19.580571632,159347
2022-12-06 02:12:19.682433398,155519
2022-12-06 02:12:19.787910257,158815
2022-12-06 02:12:19.889672093,155696
2022-12-06 02:12:19.991407151,152256
2022-12-06 02:12:20.093173721,158465
2022-12-06 02:12:20.194951703,157108
2022-12-06 02:12:20.296791911,151874
2022-12-06 02:12:20.398457301,158960
2022-12-06 02:12:20.500179963,159404
2022-12-06 02:12:20.601884424,151487
2022-12-06 02:12:20.703642471,158815
2022-12-06 02:12:20.805413957,159110
2022-12-06 02:12:20.907159517,151545
2022-12-06 02:12:21.008966549,157345
2022-12-06 02:12:21.110690720,159935
2022-12-06 02:12:21.212499588,149304
2022-12-06 02:12:21.314272542,153288
2022-12-06 02:12:21.416166999,157934
2022-12-06 02:12:21.517909484,151277
2022-12-06 02:12:21.619718957,151636
2022-12-06 02:12:21.721432670,158197
