Time,Power
2022-12-04 04:03:10.751682232,131213
2022-12-04 04:03:10.853667616,127465
2022-12-04 04:03:10.955562107,132959
2022-12-04 04:03:11.057458205,124564
2022-12-04 04:03:11.159326033,131999
2022-12-04 04:03:11.261843158,126310
2022-12-04 04:03:11.363741342,132485
2022-12-04 04:03:11.466261934,131872
2022-12-04 04:03:11.568280115,132121
2022-12-04 04:03:11.670730065,131570
2022-12-04 04:03:11.772608426,132305
2022-12-04 04:03:11.875012254,131570
2022-12-04 04:03:11.977836514,128370
2022-12-04 04:03:12.080411023,132173
2022-12-04 04:03:12.183267622,125167
2022-12-04 04:03:12.285949646,132356
2022-12-04 04:03:12.388783746,123040
2022-12-04 04:03:12.491627281,131396
2022-12-04 04:03:12.594514118,131515
2022-12-04 04:03:12.697374190,131891
2022-12-04 04:03:12.800182169,131872
2022-12-04 04:03:12.907301263,131570
2022-12-04 04:03:13.010113964,127898
2022-12-04 04:03:13.112931469,130912
2022-12-04 04:03:13.215575717,126257
2022-12-04 04:03:13.317480175,132959
2022-12-04 04:03:13.419865563,123570
2022-12-04 04:03:13.521820604,131149
2022-12-04 04:03:13.624197024,128305
2022-12-04 04:03:13.727050401,131937
2022-12-04 04:03:13.829582445,131872
2022-12-04 04:03:13.932391432,133328
2022-12-04 04:03:14.035402535,131872
2022-12-04 04:03:14.138264282,130495
2022-12-04 04:03:14.241109358,131872
2022-12-04 04:03:14.343925594,126994
2022-12-04 04:03:14.446769167,131752
2022-12-04 04:03:14.549607225,123659
2022-12-04 04:03:14.652416559,130794
2022-12-04 04:03:14.755336668,123594
2022-12-04 04:03:14.858291087,132485
2022-12-04 04:03:14.960897841,131872
2022-12-04 04:03:15.062828568,131464
2022-12-04 04:03:15.165272297,131570
2022-12-04 04:03:15.268159886,131217
2022-12-04 04:03:15.370584778,132173
2022-12-04 04:03:15.473439379,126692
2022-12-04 04:03:15.576051162,130912
2022-12-04 04:03:15.678897192,124748
2022-12-04 04:03:15.781728058,131095
2022-12-04 04:03:15.884592729,121828
2022-12-04 04:03:15.987407418,131937
2022-12-04 04:03:16.090209600,130967
2022-12-04 04:03:16.193089579,132842
2022-12-04 04:03:16.295894607,132173
2022-12-04 04:03:16.398762501,131163
2022-12-04 04:03:16.501259207,130912
2022-12-04 04:03:16.603192684,128502
2022-12-04 04:03:16.705706475,130967
2022-12-04 04:03:16.807603111,125699
2022-12-04 04:03:16.910021899,131497
2022-12-04 04:03:17.012871943,123753
2022-12-04 04:03:17.119164708,125148
2022-12-04 04:03:17.222039220,132540
2022-12-04 04:03:17.324924115,132173
2022-12-04 04:03:17.428044900,131518
2022-12-04 04:03:17.531113905,130967
2022-12-04 04:03:17.634037527,125329
2022-12-04 04:03:17.736876015,129458
2022-12-04 04:03:17.839608725,119644
2022-12-04 04:03:17.941774009,128736
2022-12-04 04:03:18.044510871,126657
2022-12-04 04:03:18.146623652,131032
2022-12-04 04:03:18.248535890,130179
2022-12-04 04:03:18.350550168,130247
2022-12-04 04:03:18.452582790,130363
2022-12-04 04:03:18.554571271,125402
2022-12-04 04:03:18.656552857,130062
2022-12-04 04:03:18.758658744,121942
2022-12-04 04:03:18.860600759,129942
2022-12-04 04:03:18.962562088,126657
2022-12-04 04:03:19.065449081,130783
2022-12-04 04:03:19.167848970,130665
2022-12-04 04:03:19.270028961,127951
2022-12-04 04:03:19.372074368,130062
2022-12-04 04:03:19.474171101,123333
2022-12-04 04:03:19.576034472,129512
2022-12-04 04:03:19.678840248,120367
2022-12-04 04:03:19.781731449,129826
2022-12-04 04:03:19.884453161,130062
2022-12-04 04:03:19.987543198,131572
2022-12-04 04:03:20.090070802,130967
2022-12-04 04:03:20.193171837,127347
2022-12-04 04:03:20.295993198,130363
2022-12-04 04:03:20.399149477,123587
2022-12-04 04:03:20.502153355,130847
2022-12-04 04:03:20.605106656,120415
2022-12-04 04:03:20.707957925,129641
2022-12-04 04:03:20.810808043,130967
2022-12-04 04:03:20.913718952,132842
2022-12-04 04:03:21.016467920,132217
2022-12-04 04:03:21.119439616,132351
2022-12-04 04:03:21.222287498,131872
2022-12-04 04:03:21.325193401,130713
2022-12-04 04:03:21.430229692,126001
2022-12-04 04:03:21.533055015,131752
2022-12-04 04:03:21.635484821,122664
2022-12-04 04:03:21.738351681,131095
2022-12-04 04:03:21.840823271,127517
2022-12-04 04:03:21.943635002,131937
2022-12-04 04:03:22.046147042,131268
2022-12-04 04:03:22.148987462,132724
2022-12-04 04:03:22.251812159,132173
2022-12-04 04:03:22.354643098,130009
2022-12-04 04:03:22.457498721,130912
2022-12-04 04:03:22.560344925,126743
2022-12-04 04:03:22.663204429,131268
2022-12-04 04:03:22.766048809,124056
2022-12-04 04:03:22.868867048,132054
2022-12-04 04:03:22.971529286,123992
2022-12-04 04:03:23.074424833,132842
2022-12-04 04:03:23.176867172,132173
2022-12-04 04:03:23.279696966,131518
2022-12-04 04:03:23.382176460,130967
2022-12-04 04:03:23.485015521,133512
2022-12-04 04:03:23.587587513,132475
2022-12-04 04:03:23.690430271,128671
2022-12-04 04:03:23.793043854,132173
2022-12-04 04:03:23.895893092,126257
2022-12-04 04:03:23.998723049,131752
2022-12-04 04:03:24.101613269,122615
2022-12-04 04:03:24.204421080,131149
2022-12-04 04:03:24.307202583,128651
2022-12-04 04:03:24.410047516,131937
2022-12-04 04:03:24.512901992,131570
2022-12-04 04:03:24.615763537,132477
2022-12-04 04:03:24.718284496,131872
2022-12-04 04:03:24.821223753,129761
2022-12-04 04:03:24.923661586,131268
2022-12-04 04:03:25.026505674,126793
2022-12-04 04:03:25.128983796,130967
2022-12-04 04:03:25.231789563,124056
2022-12-04 04:03:25.334336089,132054
2022-12-04 04:03:25.440811384,132238
2022-12-04 04:03:25.543316709,131872
2022-12-04 04:03:25.646157691,132121
2022-12-04 04:03:25.748990941,131268
2022-12-04 04:03:25.851884582,133869
2022-12-04 04:03:25.954772698,132475
2022-12-04 04:03:26.057614794,127648
2022-12-04 04:03:26.160420941,131570
2022-12-04 04:03:26.263239513,125955
2022-12-04 04:03:26.366110747,132054
2022-12-04 04:03:26.468389971,123570
2022-12-04 04:03:26.570266303,132657
2022-12-04 04:03:26.672750257,130116
2022-12-04 04:03:26.775523237,131937
2022-12-04 04:03:26.878004524,131268
2022-12-04 04:03:26.980841942,131217
2022-12-04 04:03:27.083348188,130967
2022-12-04 04:03:27.186161271,131315
2022-12-04 04:03:27.288998839,132475
2022-12-04 04:03:27.390871667,125703
2022-12-04 04:03:27.492757753,131570
2022-12-04 04:03:27.594797862,122966
2022-12-04 04:03:27.696624591,132356
2022-12-04 04:03:27.798493353,125451
2022-12-04 04:03:27.900365556,131937
2022-12-04 04:03:28.002917623,130967
2022-12-04 04:03:28.104846418,130914
2022-12-04 04:03:28.207081320,130967
2022-12-04 04:03:28.309899096,130495
2022-12-04 04:03:28.412335697,130967
2022-12-04 04:03:28.515183367,127342
2022-12-04 04:03:28.617813981,131570
2022-12-04 04:03:28.720615135,125213
2022-12-04 04:03:28.823433469,132657
2022-12-04 04:03:28.926303866,122783
2022-12-04 04:03:29.029118427,133143
2022-12-04 04:03:29.131988989,131570
2022-12-04 04:03:29.234799827,133445
2022-12-04 04:03:29.337632836,132475
2022-12-04 04:03:29.440459029,133931
2022-12-04 04:03:29.543252744,132475
2022-12-04 04:03:29.646202802,129152
2022-12-04 04:03:29.752288983,126185
2022-12-04 04:03:29.854192812,131396
2022-12-04 04:03:29.956474454,123705
2022-12-04 04:03:30.059304287,131752
2022-12-04 04:03:30.161771888,125451
2022-12-04 04:03:30.264575617,132586
2022-12-04 04:03:30.367091404,131614
2022-12-04 04:03:30.468978135,131263
2022-12-04 04:03:30.570835393,130481
2022-12-04 04:03:30.672703579,130063
2022-12-04 04:03:30.774577388,132173
2022-12-04 04:03:30.877375927,127090
2022-12-04 04:03:30.980216432,132054
2022-12-04 04:03:31.083097048,124660
2022-12-04 04:03:31.185952838,131451
2022-12-04 04:03:31.288395599,123640
2022-12-04 04:03:31.390319775,131937
2022-12-04 04:03:31.492831527,131872
2022-12-04 04:03:31.594702794,133328
2022-12-04 04:03:31.696569226,132475
2022-12-04 04:03:31.799405328,130667
2022-12-04 04:03:31.901940835,131872
2022-12-04 04:03:32.004839551,129019
2022-12-04 04:03:32.107669183,132475
2022-12-04 04:03:32.210528539,123753
2022-12-04 04:03:32.313456809,132356
2022-12-04 04:03:32.415968105,123387
2022-12-04 04:03:32.517851243,133198
2022-12-04 04:03:32.620671285,132173
2022-12-04 04:03:32.723497934,131333
2022-12-04 04:03:32.826059186,131268
2022-12-04 04:03:32.927923693,132305
2022-12-04 04:03:33.029818042,131570
2022-12-04 04:03:33.132611803,129505
2022-12-04 04:03:33.234487863,132173
2022-12-04 04:03:33.337396477,125398
2022-12-04 04:03:33.439926333,131268
2022-12-04 04:03:33.542808862,122482
2022-12-04 04:03:33.645677962,132054
2022-12-04 04:03:33.748466723,129556
2022-12-04 04:03:33.851367818,133445
2022-12-04 04:03:33.954181724,132475
2022-12-04 04:03:34.057063678,132121
2022-12-04 04:03:34.159025439,131872
2022-12-04 04:03:34.264388538,131570
2022-12-04 04:03:34.366892194,127562
2022-12-04 04:03:34.468769505,132475
2022-12-04 04:03:34.571242794,123570
2022-12-04 04:03:34.673128658,132356
2022-12-04 04:03:34.774989483,126055
2022-12-04 04:03:34.876847890,131333
2022-12-04 04:03:34.978680234,131872
2022-12-04 04:03:35.080542179,132176
2022-12-04 04:03:35.182431694,131570
2022-12-04 04:03:35.284282385,132963
2022-12-04 04:03:35.386157912,132776
2022-12-04 04:03:35.488670892,129505
2022-12-04 04:03:35.590563209,132820
2022-12-04 04:03:35.693385772,124610
2022-12-04 04:03:35.796214802,131798
2022-12-04 04:03:35.898678019,122482
2022-12-04 04:03:36.001522110,131451
2022-12-04 04:03:36.103974659,131570
2022-12-04 04:03:36.206763405,132540
2022-12-04 04:03:36.309240595,132475
2022-12-04 04:03:36.412024467,132779
2022-12-04 04:03:36.514593217,132475
2022-12-04 04:03:36.617438365,128902
2022-12-04 04:03:36.720289664,131570
2022-12-04 04:03:36.823187915,126303
2022-12-04 04:03:36.926029063,131872
2022-12-04 04:03:37.029824587,123267
2022-12-04 04:03:37.131763368,131451
2022-12-04 04:03:37.234608401,126960
2022-12-04 04:03:37.337551402,132238
2022-12-04 04:03:37.440373744,131570
2022-12-04 04:03:37.543284305,132121
2022-12-04 04:03:37.645877232,131268
2022-12-04 04:03:37.747777018,130549
2022-12-04 04:03:37.850360632,130967
2022-12-04 04:03:37.952323497,128599
2022-12-04 04:03:38.054476637,132173
2022-12-04 04:03:38.156421834,123753
2022-12-04 04:03:38.258298568,132054
2022-12-04 04:03:38.360227645,123992
2022-12-04 04:03:38.462107167,132842
2022-12-04 04:03:38.563979595,131570
2022-12-04 04:03:38.665916176,132423
2022-12-04 04:03:38.768454561,131927
2022-12-04 04:03:38.870389782,132305
2022-12-04 04:03:38.977757400,127648
2022-12-04 04:03:39.080606077,131268
2022-12-04 04:03:39.183092993,125699
2022-12-04 04:03:39.284956834,131268
2022-12-04 04:03:39.387400641,123267
2022-12-04 04:03:39.489286671,131149
2022-12-04 04:03:39.591760400,128908
2022-12-04 04:03:39.693622849,133143
2022-12-04 04:03:39.795452352,132173
2022-12-04 04:03:39.897342125,131518
2022-12-04 04:03:39.999181296,130967
2022-12-04 04:03:40.101014780,130495
2022-12-04 04:03:40.202868162,130967
2022-12-04 04:03:40.305709335,126558
2022-12-04 04:03:40.408545331,131268
2022-12-04 04:03:40.511145611,123452
2022-12-04 04:03:40.614063934,131149
2022-12-04 04:03:40.716273194,123690
2022-12-04 04:03:40.818186718,131032
2022-12-04 04:03:40.920043343,131268
2022-12-04 04:03:41.022799608,132423
2022-12-04 04:03:41.124742736,131872
2022-12-04 04:03:41.227589646,131348
2022-12-04 04:03:41.330163017,131570
2022-12-04 04:03:41.432035234,127044
2022-12-04 04:03:41.533936904,131570
2022-12-04 04:03:41.635800026,125469
2022-12-04 04:03:41.737685644,131451
2022-12-04 04:03:41.840452648,121877
2022-12-04 04:03:41.943323416,131451
2022-12-04 04:03:42.045845812,130363
2022-12-04 04:03:42.147708831,130978
2022-12-04 04:03:42.250207970,130967
2022-12-04 04:03:42.352098915,133512
2022-12-04 04:03:42.453963781,132475
2022-12-04 04:03:42.555793911,127162
2022-12-04 04:03:42.657759383,131570
2022-12-04 04:03:42.759630287,126001
2022-12-04 04:03:42.861506065,131872
2022-12-04 04:03:42.963387991,123570
2022-12-04 04:03:43.065253910,132657
2022-12-04 04:03:43.167713651,129255
2022-12-04 04:03:43.269623622,133198
2022-12-04 04:03:43.372364499,132173
2022-12-04 04:03:43.475186215,132423
2022-12-04 04:03:43.577677111,131872
2022-12-04 04:03:43.679548581,128856
2022-12-04 04:03:43.782023089,131872
2022-12-04 04:03:43.883884646,126307
2022-12-04 04:03:43.985785094,131752
2022-12-04 04:03:44.091762348,132657
2022-12-04 04:03:44.194394897,126356
2022-12-04 04:03:44.297277458,131937
2022-12-04 04:03:44.399766720,131570
2022-12-04 04:03:44.502650131,131217
2022-12-04 04:03:44.605500019,130967
2022-12-04 04:03:44.708325473,130495
2022-12-04 04:03:44.811182136,131570
2022-12-04 04:03:44.914075585,126994
2022-12-04 04:03:45.017036342,130967
2022-12-04 04:03:45.119886409,125217
2022-12-04 04:03:45.222812403,131451
2022-12-04 04:03:45.325404692,121877
2022-12-04 04:03:45.428262452,132238
2022-12-04 04:03:45.530736056,131021
2022-12-04 04:03:45.633602378,132540
2022-12-04 04:03:45.735505589,131872
2022-12-04 04:03:45.837409074,131819
2022-12-04 04:03:45.939239950,131570
2022-12-04 04:03:46.042068099,130968
2022-12-04 04:03:46.144941566,132475
2022-12-04 04:03:46.247764799,126907
2022-12-04 04:03:46.349734505,133260
2022-12-04 04:03:46.451599651,123570
2022-12-04 04:03:46.553476088,132959
2022-12-04 04:03:46.655969057,127563
2022-12-04 04:03:46.757901065,131333
2022-12-04 04:03:46.860396089,131268
2022-12-04 04:03:46.962289288,132724
2022-12-04 04:03:47.064809555,132475
2022-12-04 04:03:47.166677965,130063
2022-12-04 04:03:47.269072916,131872
2022-12-04 04:03:47.371935693,127766
2022-12-04 04:03:47.474495445,132173
2022-12-04 04:03:47.576370104,123753
2022-12-04 04:03:47.678303147,131451
2022-12-04 04:03:47.780197179,123640
2022-12-04 04:03:47.882092629,133445
2022-12-04 04:03:47.984195661,132173
2022-12-04 04:03:48.086100651,133026
2022-12-04 04:03:48.188583427,132217
2022-12-04 04:03:48.290446741,134115
2022-12-04 04:03:48.392997194,132475
2022-12-04 04:03:48.494873569,130109
2022-12-04 04:03:48.596754278,132475
2022-12-04 04:03:48.698639481,125263
2022-12-04 04:03:48.804394295,121877
2022-12-04 04:03:48.907258597,132411
2022-12-04 04:03:49.009823245,130720
2022-12-04 04:03:49.112628640,132238
2022-12-04 04:03:49.215450999,131386
2022-12-04 04:03:49.318315647,133328
2022-12-04 04:03:49.421230076,132475
2022-12-04 04:03:49.524079348,128553
2022-12-04 04:03:49.626996297,131268
2022-12-04 04:03:49.729784836,125398
2022-12-04 04:03:49.832678265,130611
2022-12-04 04:03:49.935507448,123570
2022-12-04 04:03:50.038398674,130847
2022-12-04 04:03:50.140949510,126657
2022-12-04 04:03:50.242802328,131635
2022-12-04 04:03:50.345239949,131268
2022-12-04 04:03:50.448121400,133081
2022-12-04 04:03:50.550634142,132173
2022-12-04 04:03:50.652527604,132963
2022-12-04 04:03:50.754401375,132776
2022-12-04 04:03:50.856283720,128856
2022-12-04 04:03:50.958166902,132173
2022-12-04 04:03:51.060026169,125263
2022-12-04 04:03:51.161930858,132657
2022-12-04 04:03:51.264769119,122783
2022-12-04 04:03:51.367603668,133143
2022-12-04 04:03:51.470479874,132173
2022-12-04 04:03:51.573330222,132724
2022-12-04 04:03:51.675795858,131872
2022-12-04 04:03:51.777684042,132477
2022-12-04 04:03:51.880110181,132173
2022-12-04 04:03:51.982991166,129761
2022-12-04 04:03:52.085570254,131872
2022-12-04 04:03:52.187437038,125703
2022-12-04 04:03:52.289301798,130967
2022-12-04 04:03:52.391160514,122615
2022-12-04 04:03:52.493020679,132657
2022-12-04 04:03:52.594868888,126960
2022-12-04 04:03:52.696765866,131280
2022-12-04 04:03:52.799405938,130967
2022-12-04 04:03:52.901290585,131464
2022-12-04 04:03:53.003735154,131268
2022-12-04 04:03:53.105619622,133210
2022-12-04 04:03:53.208085915,132475
2022-12-04 04:03:53.309964905,130410
2022-12-04 04:03:53.411820652,132776
2022-12-04 04:03:53.517378834,132657
2022-12-04 04:03:53.619877102,122482
2022-12-04 04:03:53.721744377,131752
2022-12-04 04:03:53.823569465,130967
2022-12-04 04:03:53.925434379,133931
2022-12-04 04:03:54.027308084,132475
2022-12-04 04:03:54.129164350,131703
2022-12-04 04:03:54.231036168,131872
2022-12-04 04:03:54.333549150,127898
2022-12-04 04:03:54.435405474,130967
2022-12-04 04:03:54.537342974,124492
2022-12-04 04:03:54.639191986,130611
2022-12-04 04:03:54.741683442,122312
2022-12-04 04:03:54.843550284,130794
2022-12-04 04:03:54.946050716,127951
2022-12-04 04:03:55.047924139,131891
2022-12-04 04:03:55.150086395,131872
2022-12-04 04:03:55.251951496,132724
2022-12-04 04:03:55.353871489,132173
2022-12-04 04:03:55.455717846,128803
2022-12-04 04:03:55.557603421,130967
2022-12-04 04:03:55.659440893,125699
2022-12-04 04:03:55.761296569,131451
2022-12-04 04:03:55.863777638,122060
2022-12-04 04:03:55.965669408,132411
2022-12-04 04:03:56.068341756,126960
2022-12-04 04:03:56.170283221,133445
2022-12-04 04:03:56.272121687,132173
2022-12-04 04:03:56.373996418,132477
2022-12-04 04:03:56.476465936,132173
2022-12-04 04:03:56.578400651,130968
2022-12-04 04:03:56.680225870,132475
2022-12-04 04:03:56.782972866,126257
2022-12-04 04:03:56.885795267,131268
2022-12-04 04:03:56.988589140,123150
2022-12-04 04:03:57.091403406,131451
2022-12-04 04:03:57.194208646,124293
2022-12-04 04:03:57.297062690,132595
2022-12-04 04:03:57.399888756,132173
2022-12-04 04:03:57.502730707,133026
2022-12-04 04:03:57.605339115,132475
2022-12-04 04:03:57.708190093,130968
2022-12-04 04:03:57.810605563,131872
2022-12-04 04:03:57.913478071,127766
2022-12-04 04:03:58.015868153,132173
2022-12-04 04:03:58.118726430,125515
2022-12-04 04:03:58.221266752,132657
2022-12-04 04:03:58.324144594,122783
2022-12-04 04:03:58.430497154,131011
2022-12-04 04:03:58.533364274,130677
2022-12-04 04:03:58.636191971,130912
2022-12-04 04:03:58.739055262,131045
2022-12-04 04:03:58.841911966,130665
2022-12-04 04:03:58.944732278,128201
2022-12-04 04:03:59.047565523,131268
2022-12-04 04:03:59.150436566,125699
2022-12-04 04:03:59.253268551,132356
2022-12-04 04:03:59.355618291,123267
2022-12-04 04:03:59.458484853,132356
2022-12-04 04:03:59.560394331,128167
2022-12-04 04:03:59.662317989,131937
2022-12-04 04:03:59.764153579,131268
2022-12-04 04:03:59.866940329,131217
2022-12-04 04:03:59.969471752,130967
2022-12-04 04:04:00.072263370,129407
2022-12-04 04:04:00.174188389,131570
2022-12-04 04:04:00.276054758,127465
2022-12-04 04:04:00.377981238,132356
2022-12-04 04:04:00.480488531,122966
2022-12-04 04:04:00.582423554,130546
2022-12-04 04:04:00.685005227,125405
2022-12-04 04:04:00.786898384,132540
2022-12-04 04:04:00.889430967,132173
2022-12-04 04:04:00.991301936,133931
2022-12-04 04:04:01.093829268,132776
2022-12-04 04:04:01.195707700,131099
2022-12-04 04:04:01.297676824,131570
2022-12-04 04:04:01.399613899,127766
2022-12-04 04:04:01.501555272,131872
2022-12-04 04:04:01.603501904,125167
2022-12-04 04:04:01.705460190,132356
2022-12-04 04:04:01.807513374,123086
2022-12-04 04:04:01.909520799,132356
2022-12-04 04:04:02.012135515,131872
2022-12-04 04:04:02.114137338,131280
2022-12-04 04:04:02.216785073,130912
2022-12-04 04:04:02.319752930,132909
2022-12-04 04:04:02.422317624,132475
2022-12-04 04:04:02.525248013,128067
2022-12-04 04:04:02.627733487,131872
2022-12-04 04:04:02.730768793,125955
2022-12-04 04:04:02.833271657,131570
2022-12-04 04:04:02.936203732,122664
2022-12-04 04:04:03.043565034,129512
2022-12-04 04:04:03.146460317,131937
2022-12-04 04:04:03.249377400,131386
2022-12-04 04:04:03.352225191,131217
2022-12-04 04:04:03.455146115,130967
2022-12-04 04:04:03.557978817,129453
2022-12-04 04:04:03.660863117,131872
2022-12-04 04:04:03.763675131,127812
2022-12-04 04:04:03.866514640,132776
2022-12-04 04:04:03.968401603,122664
2022-12-04 04:04:04.071252909,132054
2022-12-04 04:04:04.173747762,127865
2022-12-04 04:04:04.276574578,131937
2022-12-04 04:04:04.379002148,131872
2022-12-04 04:04:04.481859240,132724
2022-12-04 04:04:04.584379216,131872
2022-12-04 04:04:04.687194044,129407
2022-12-04 04:04:04.790068483,131268
2022-12-04 04:04:04.892739322,125352
2022-12-04 04:04:04.994608445,130967
2022-12-04 04:04:05.097448473,122361
2022-12-04 04:04:05.200243672,131798
2022-12-04 04:04:05.302180159,126106
2022-12-04 04:04:05.404024359,133445
2022-12-04 04:04:05.505975014,132475
2022-12-04 04:04:05.608859619,133629
2022-12-04 04:04:05.711244834,132776
2022-12-04 04:04:05.814049903,130312
2022-12-04 04:04:05.915965011,131268
2022-12-04 04:04:06.017873801,127465
2022-12-04 04:04:06.119718371,131570
2022-12-04 04:04:06.221603805,124912
2022-12-04 04:04:06.323474596,131752
2022-12-04 04:04:06.425356527,122180
2022-12-04 04:04:06.527207315,131937
2022-12-04 04:04:06.629986024,131570
2022-12-04 04:04:06.732859542,133374
2022-12-04 04:04:06.835282830,132217
2022-12-04 04:04:06.938114113,132004
2022-12-04 04:04:07.040004891,131872
2022-12-04 04:04:07.141927131,130968
2022-12-04 04:04:07.243791922,132776
2022-12-04 04:04:07.345696463,126006
2022-12-04 04:04:07.447661262,132959
2022-12-04 04:04:07.550513517,121877
2022-12-04 04:04:07.656548451,129761
2022-12-04 04:04:07.759402268,131937
2022-12-04 04:04:07.862350450,131268
2022-12-04 04:04:07.964260252,130312
2022-12-04 04:04:08.066180562,130967
2022-12-04 04:04:08.168999788,128973
2022-12-04 04:04:08.271850767,131872
2022-12-04 04:04:08.374379832,125398
2022-12-04 04:04:08.476267322,131752
2022-12-04 04:04:08.578784506,122966
2022-12-04 04:04:08.680628239,132054
2022-12-04 04:04:08.782461414,129512
2022-12-04 04:04:08.884350499,130731
2022-12-04 04:04:08.986308843,130967
2022-12-04 04:04:09.088146826,130914
2022-12-04 04:04:09.190013004,130967
2022-12-04 04:04:09.291852789,130659
2022-12-04 04:04:09.393735176,132173
2022-12-04 04:04:09.495594878,129203
2022-12-04 04:04:09.597471083,132959
2022-12-04 04:04:09.699966079,124357
2022-12-04 04:04:09.801868332,131752
2022-12-04 04:04:09.904362722,124847
2022-12-04 04:04:10.006238723,132842
2022-12-04 04:04:10.108725684,132173
2022-12-04 04:04:10.210587659,133026
2022-12-04 04:04:10.313055567,131872
2022-12-04 04:04:10.414909630,133512
2022-12-04 04:04:10.516766784,132475
2022-12-04 04:04:10.618630348,127648
2022-12-04 04:04:10.720484063,131268
2022-12-04 04:04:10.822386278,125398
2022-12-04 04:04:10.924231281,131451
2022-12-04 04:04:11.026142054,122361
2022-12-04 04:04:11.127994373,132054
2022-12-04 04:04:11.230505822,129512
2022-12-04 04:04:11.332356531,132897
2022-12-04 04:04:11.434780622,132173
2022-12-04 04:04:11.536646347,131269
2022-12-04 04:04:11.638542543,130967
2022-12-04 04:04:11.740403078,129157
2022-12-04 04:04:11.842907842,131268
2022-12-04 04:04:11.944798153,126185
2022-12-04 04:04:12.046623149,131451
2022-12-04 04:04:12.148469272,123753
2022-12-04 04:04:12.250314855,132356
2022-12-04 04:04:12.352168562,124847
2022-12-04 04:04:12.454025091,133143
2022-12-04 04:04:12.555869904,132475
2022-12-04 04:04:12.657756080,133629
2022-12-04 04:04:12.760227638,132475
2022-12-04 04:04:12.862116674,134417
2022-12-04 04:04:12.964641476,132776
2022-12-04 04:04:13.071641043,132173
2022-12-04 04:04:13.174141921,125817
2022-12-04 04:04:13.276003002,132959
2022-12-04 04:04:13.378531751,123267
2022-12-04 04:04:13.480385246,132657
2022-12-04 04:04:13.582363025,130160
2022-12-04 04:04:13.685149495,132238
2022-12-04 04:04:13.787728752,131570
2022-12-04 04:04:13.890598820,133026
2022-12-04 04:04:13.993398224,132173
2022-12-04 04:04:14.096177054,130358
2022-12-04 04:04:14.199076607,132173
2022-12-04 04:04:14.300998439,126052
2022-12-04 04:04:14.402855420,131268
2022-12-04 04:04:14.505362959,123267
2022-12-04 04:04:14.607242804,130847
