Time,Power
2022-12-09 01:09:26.015594310,145687
2022-12-09 01:09:26.118003304,156769
2022-12-09 01:09:26.220473669,159676
2022-12-09 01:09:26.322852692,165104
2022-12-09 01:09:26.424689672,163617
2022-12-09 01:09:26.526429700,158916
2022-12-09 01:09:26.628108473,157095
2022-12-09 01:09:26.729981292,153654
2022-12-09 01:09:26.832625023,138616
2022-12-09 01:09:26.937750518,154382
2022-12-09 01:09:27.044589878,162988
2022-12-09 01:09:27.146880030,162818
2022-12-09 01:09:27.248630649,160094
2022-12-09 01:09:27.350362082,159449
2022-12-09 01:09:27.452088331,156009
2022-12-09 01:09:27.555618828,151117
2022-12-09 01:09:27.658058936,141993
2022-12-09 01:09:27.760510351,153350
2022-12-09 01:09:27.862924913,156769
2022-12-09 01:09:27.965303113,163967
2022-12-09 01:09:28.067958451,164906
2022-12-09 01:09:28.170598397,159918
2022-12-09 01:09:28.273233307,154062
2022-12-09 01:09:28.375830891,152589
2022-12-09 01:09:28.477633549,151089
2022-12-09 01:09:28.580288443,140598
2022-12-09 01:09:28.683465767,152410
2022-12-09 01:09:28.786387754,156795
2022-12-09 01:09:28.889043388,162375
2022-12-09 01:09:28.991725171,161204
2022-12-09 01:09:29.094674146,157653
2022-12-09 01:09:29.196491214,154178
2022-12-09 01:09:29.298393031,154062
2022-12-09 01:09:29.400865476,151681
2022-12-09 01:09:29.503255322,143017
2022-12-09 01:09:29.605722387,153883
2022-12-09 01:09:29.708181748,156826
2022-12-09 01:09:29.810594575,163321
2022-12-09 01:09:29.913308049,161204
2022-12-09 01:09:30.016164844,158242
2022-12-09 01:09:30.118897166,155004
2022-12-09 01:09:30.221770896,154946
2022-12-09 01:09:30.324094714,151147
2022-12-09 01:09:30.426674329,140361
2022-12-09 01:09:30.529550295,151377
2022-12-09 01:09:30.632577953,156001
2022-12-09 01:09:30.735431579,163352
2022-12-09 01:09:30.838447640,160353
2022-12-09 01:09:30.941167189,153703
2022-12-09 01:09:31.043844131,154708
2022-12-09 01:09:31.150249596,150320
2022-12-09 01:09:31.252748886,138590
2022-12-09 01:09:31.355088388,150492
2022-12-09 01:09:31.457515082,153940
2022-12-09 01:09:31.560014328,162258
2022-12-09 01:09:31.662554837,164327
2022-12-09 01:09:31.764472019,158535
2022-12-09 01:09:31.866238127,156270
2022-12-09 01:09:31.967928959,155127
2022-12-09 01:09:32.069730437,151002
2022-12-09 01:09:32.172041426,141188
2022-12-09 01:09:32.274400940,151377
2022-12-09 01:09:32.376776772,156270
2022-12-09 01:09:32.479079780,163910
2022-12-09 01:09:32.581416691,164915
2022-12-09 01:09:32.683118991,160776
2022-12-09 01:09:32.784884982,157186
2022-12-09 01:09:32.886632402,152859
2022-12-09 01:09:32.989071953,148788
2022-12-09 01:09:33.091422234,141452
2022-12-09 01:09:33.193796214,152410
2022-12-09 01:09:33.296091864,158242
2022-12-09 01:09:33.398356689,164441
2022-12-09 01:09:33.500068355,163738
2022-12-09 01:09:33.601742187,161008
2022-12-09 01:09:33.703404172,158421
2022-12-09 01:09:33.805090867,152000
2022-12-09 01:09:33.907433606,138694
2022-12-09 01:09:34.009944717,142633
2022-12-09 01:09:34.112401339,154414
2022-12-09 01:09:34.214738444,159676
2022-12-09 01:09:34.317082859,165789
2022-12-09 01:09:34.418818426,163910
2022-12-09 01:09:34.520494758,159799
2022-12-09 01:09:34.622226595,158365
2022-12-09 01:09:34.723868273,154890
2022-12-09 01:09:34.826197640,137924
2022-12-09 01:09:34.928507063,143794
2022-12-09 01:09:35.030907502,153114
2022-12-09 01:09:35.133407134,158355
2022-12-09 01:09:35.236179472,164147
2022-12-09 01:09:35.337964379,163323
2022-12-09 01:09:35.439621478,160419
2022-12-09 01:09:35.541374605,155479
2022-12-09 01:09:35.643724337,151147
2022-12-09 01:09:35.746153539,136389
2022-12-09 01:09:35.848599418,142369
2022-12-09 01:09:35.950987928,154767
2022-12-09 01:09:36.053467859,164195
2022-12-09 01:09:36.155247703,163967
2022-12-09 01:09:36.257054165,160976
2022-12-09 01:09:36.358823018,157186
2022-12-09 01:09:36.465103652,148256
2022-12-09 01:09:36.567407184,139760
2022-12-09 01:09:36.669849851,153350
2022-12-09 01:09:36.772170727,157653
2022-12-09 01:09:36.874463648,163608
2022-12-09 01:09:36.976716107,165200
2022-12-09 01:09:37.078470051,160187
2022-12-09 01:09:37.180206420,156948
2022-12-09 01:09:37.281961895,154890
2022-12-09 01:09:37.383763869,151172
2022-12-09 01:09:37.486096413,142633
2022-12-09 01:09:37.588476275,151527
2022-12-09 01:09:37.690764152,156534
2022-12-09 01:09:37.793071178,163616
2022-12-09 01:09:37.895701093,163380
2022-12-09 01:09:37.997448396,160187
2022-12-09 01:09:38.099074602,159484
2022-12-09 01:09:38.200830405,151737
2022-12-09 01:09:38.303181443,144139
2022-12-09 01:09:38.405628987,142369
2022-12-09 01:09:38.508008166,151614
2022-12-09 01:09:38.610426147,156474
2022-12-09 01:09:38.712722816,164147
2022-12-09 01:09:38.814492108,163150
2022-12-09 01:09:38.916171192,160387
2022-12-09 01:09:39.017947772,155715
2022-12-09 01:09:39.119586094,151499
2022-12-09 01:09:39.221953420,137275
2022-12-09 01:09:39.324318137,144058
2022-12-09 01:09:39.426758827,153883
2022-12-09 01:09:39.529157813,158592
2022-12-09 01:09:39.631596420,165200
2022-12-09 01:09:39.733478610,163680
2022-12-09 01:09:39.835217254,159505
2022-12-09 01:09:39.936911746,156597
2022-12-09 01:09:40.038532606,154243
2022-12-09 01:09:40.140831112,139047
2022-12-09 01:09:40.243215670,146418
2022-12-09 01:09:40.345617387,157947
2022-12-09 01:09:40.447868627,165959
2022-12-09 01:09:40.550210603,166386
2022-12-09 01:09:40.651986753,161627
2022-12-09 01:09:40.753798407,157541
2022-12-09 01:09:40.855553112,152884
2022-12-09 01:09:40.957813739,150526
2022-12-09 01:09:41.060476920,138590
2022-12-09 01:09:41.163077874,151083
2022-12-09 01:09:41.265786864,154767
2022-12-09 01:09:41.368428858,163608
2022-12-09 01:09:41.471035866,164850
2022-12-09 01:09:41.573598542,158184
2022-12-09 01:09:41.681123655,152884
2022-12-09 01:09:41.783788224,149083
2022-12-09 01:09:41.886506173,138932
2022-12-09 01:09:41.989174051,150165
2022-12-09 01:09:42.091758990,156001
2022-12-09 01:09:42.194428638,164726
2022-12-09 01:09:42.297056939,165437
2022-12-09 01:09:42.399673581,160182
2022-12-09 01:09:42.502342409,160862
2022-12-09 01:09:42.605015892,155774
2022-12-09 01:09:42.706797020,150852
2022-12-09 01:09:42.809442517,142369
2022-12-09 01:09:42.912110968,153588
2022-12-09 01:09:43.014833735,158535
2022-12-09 01:09:43.117381151,165258
2022-12-09 01:09:43.220023268,164499
2022-12-09 01:09:43.322580134,160713
2022-12-09 01:09:43.425126226,157832
2022-12-09 01:09:43.527660153,152032
2022-12-09 01:09:43.629560864,137513
2022-12-09 01:09:43.732124639,145180
2022-12-09 01:09:43.834860461,155297
2022-12-09 01:09:43.937555311,160885
2022-12-09 01:09:44.040236020,162913
2022-12-09 01:09:44.142894837,160597
2022-12-09 01:09:44.245609936,156359
2022-12-09 01:09:44.348292985,155184
2022-12-09 01:09:44.450867419,151147
2022-12-09 01:09:44.553564709,134719
2022-12-09 01:09:44.656123564,142369
2022-12-09 01:09:44.762337112,153088
